Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank,Cell 1 C_rate,Cell 2 C_rate,Interval Number,capacidad
2023-11-14 16:28:53,3.443413117097842,3.447520437973134,-2.599574,-2.599574,23.86461064771988,25.09393881133264,6.890933555070976,1.0,1.0,2.0,3268
2023-11-14 16:28:54,3.4432488242657264,3.4476847308110425,-2.599606,-2.599606,23.90273484340748,24.94512867024281,6.890933555076769,1.0,1.0,2.0,3270
2023-11-14 16:28:55,3.442920238602162,3.4471918522979856,-2.599534,-2.599534,23.909666248470003,24.796297490062585,6.890112090900148,1.0,1.0,2.0,3271
2023-11-14 16:28:56,3.442755945770714,3.4470275594607456,-2.59959,-2.59959,23.66008243285509,24.955511428239564,6.88978350523146,1.0,1.0,2.0,3273
2023-11-14 16:28:57,3.442755945770714,3.4470275594607456,-2.59959,-2.59959,23.66008243285509,24.955511428239564,6.88978350523146,1.0,1.0,2.0,3274
2023-11-14 16:28:58,3.442591652939489,3.446863266623729,-2.599534,-2.599534,23.795287461067968,24.976276640250926,6.889454919563217,1.0,1.0,2.0,3275
2023-11-14 16:28:59,3.4424273601084856,3.4466989737869342,-2.599502,-2.599502,23.691286573060808,25.04203053749515,6.88912633389542,1.0,1.0,2.0,3277
2023-11-14 16:29:00,3.4420987744471474,3.4465346809503634,-2.599582,-2.599582,23.77795533783705,24.91744081272984,6.88863345539751,1.0,1.0,2.0,3278
2023-11-14 16:29:01,3.4420987744471474,3.4465346809503634,-2.599582,-2.599582,23.77795533783705,24.91744081272984,6.88863345539751,1.0,1.0,2.0,3280
2023-11-14 16:29:02,3.4419344816168125,3.446041802441987,-2.599534,-2.599534,23.86114468772581,25.13892414204393,6.8879762840588,1.0,1.0,2.0,3281
2023-11-14 16:29:03,3.4419344816168125,3.4462060952778897,-2.599566,-2.599566,23.95125297554973,25.13200343028376,6.888140576894703,1.0,1.0,2.0,3283
2023-11-14 16:29:04,3.441605895956809,3.446041802441987,-2.599542,-2.599542,23.795287461067968,24.927823845610888,6.887647698398796,1.0,1.0,2.0,3284
2023-11-14 16:29:05,3.441605895956809,3.446041802441987,-2.599542,-2.599542,23.795287461067968,24.927823845610888,6.887647698398796,1.0,1.0,2.0,3286
2023-11-14 16:29:06,3.441605895956809,3.446041802441987,-2.599582,-2.599582,23.764089251934045,25.0489517754744,6.887647698398796,1.0,1.0,2.0,3287
2023-11-14 16:29:07,3.4414416031271413,3.44571321677085,-2.599622,-2.599622,23.823017748238087,25.038569902711814,6.887154819897992,1.0,1.0,2.0,3288
2023-11-14 16:29:08,3.4414416031271413,3.4458775096063072,-2.599614,-2.599614,23.854212705302988,25.014345161615243,6.887319112733449,1.0,1.0,2.0,3290
2023-11-14 16:29:09,3.4414416031271413,3.4458775096063072,-2.599614,-2.599614,23.854212705302988,25.014345161615243,6.887319112733449,1.0,1.0,2.0,3291
2023-11-14 16:29:10,3.441277310297697,3.4453846311006044,-2.599598,-2.599598,23.93392552586599,24.98665909588465,6.886661941398302,1.0,1.0,2.0,3293
2023-11-14 16:29:11,3.440948724639473,3.44505604543125,-2.599606,-2.599606,23.80568647824747,25.125082679483366,6.886004770070723,1.0,1.0,2.0,3294
2023-11-14 16:29:12,3.440948724639473,3.44505604543125,-2.599606,-2.599606,23.80568647824747,25.125082679483366,6.886004770070723,1.0,1.0,2.0,3296
2023-11-14 16:29:13,3.440948724639473,3.44505604543125,-2.59955,-2.59955,23.781421805417683,25.09393881133264,6.886004770070723,1.0,1.0,2.0,3297
2023-11-14 16:29:14,3.4404558461538084,3.444891752596907,-2.599574,-2.599574,23.795287461067968,25.07317577988083,6.885347598750716,1.0,1.0,2.0,3299
2023-11-14 16:29:15,3.440291553325698,3.444727459762787,-2.599566,-2.599566,23.823017748238087,25.15622575221609,6.885019013088485,1.0,1.0,2.0,3300
2023-11-14 16:29:16,3.440291553325698,3.444727459762787,-2.599566,-2.599566,23.823017748238087,25.15622575221609,6.885019013088485,1.0,1.0,2.0,3301
2023-11-14 16:29:17,3.4399629676701444,3.44456316692889,-2.599614,-2.599614,23.59766864879298,25.201208830615947,6.884526134599034,1.0,1.0,2.0,3303
2023-11-14 16:29:18,3.4399629676701444,3.4443988740952145,-2.599638,-2.599638,23.58379790866833,25.31192994883176,6.884361841765359,1.0,1.0,2.0,3304
2023-11-14 16:29:19,3.439470089188483,3.4437417027627424,-2.599582,-2.599582,23.920063203303645,25.152765449402207,6.883211791951226,1.0,1.0,2.0,3306
2023-11-14 16:29:20,3.439470089188483,3.4437417027627424,-2.599582,-2.599582,23.920063203303645,25.152765449402207,6.883211791951226,1.0,1.0,2.0,3307
2023-11-14 16:29:21,3.439634382015481,3.4443988740952145,-2.599542,-2.599542,23.78835467611672,25.114701479558097,6.884033256110696,1.0,1.0,2.0,3309
2023-11-14 16:29:22,3.439634382015481,3.4443988740952145,-2.599566,-2.599566,23.83341625637896,25.035109257359384,6.884033256110696,1.0,1.0,2.0,3310
2023-11-14 16:29:23,3.439470089188483,3.4432488242657264,-2.599574,-2.599574,23.92352881429976,25.1700668682675,6.882718913454209,1.0,1.0,2.0,3312
2023-11-14 16:29:24,3.439470089188483,3.4432488242657264,-2.599574,-2.599574,23.92352881429976,25.1700668682675,6.882718913454209,1.0,1.0,2.0,3313
