Timestamp,Cell 1 Voltage,Cell 1 Current,Cell 1 Temp,C_rate,Interval Number,capacidad
2023-09-29 04:31:13,2.5509242516487123,-1.499933,17.953736625377353,3.0,33.0,0
2023-09-29 04:31:14,2.5509242516487123,-1.499933,17.953736625377353,3.0,33.0,1
2023-09-29 04:31:15,2.446927422624043,-1.499909,17.833140412732224,3.0,33.0,1
2023-09-29 04:31:16,2.319601231296813,-1.499989,17.97146403831108,3.0,33.0,2
2023-09-29 04:31:17,2.1714101046946923,-1.499989,18.230074066770605,3.0,33.0,2
2023-09-29 04:31:18,2.002189798682017,-1.499957,18.1450946408364,3.0,33.0,2
2023-09-29 04:31:19,2.002189798682017,-1.499957,18.1450946408364,3.0,33.0,3
2023-09-29 04:31:20,1.8259051218144804,-1.499933,18.1734257600088,3.0,33.0,3
2023-09-29 04:31:21,1.6331914790580382,-1.500054,18.55898133392094,3.0,33.0,4
2023-09-29 06:41:36,2.63553468279348,-1.499925,17.896996318668727,3.0,34.0,0
2023-09-29 06:41:37,2.5583173940526507,-1.499901,17.8615238418709,3.0,34.0,0
2023-09-29 06:41:38,2.463849492371422,-1.499973,17.967918705088813,3.0,34.0,0
2023-09-29 06:41:39,2.463849492371422,-1.499973,17.967918705088813,3.0,34.0,1
2023-09-29 06:41:40,2.3442450019268235,-1.500021,17.776358951784974,3.0,34.0,1
2023-09-29 06:41:41,2.192110852619031,-1.499941,17.900543151411544,3.0,34.0,2
2023-09-29 06:41:42,2.019276113493797,-1.499941,18.138011132467582,3.0,34.0,2
2023-09-29 06:41:43,1.833955397164892,-1.499957,18.045898853476213,3.0,34.0,2
2023-09-29 06:41:44,1.833955397164892,-1.499957,18.045898853476213,3.0,34.0,3
2023-09-29 06:41:45,1.6428846591053654,-1.499966,18.48829984615576,3.0,34.0,3
2023-09-29 06:41:46,1.4268418400911402,-1.499997,18.73909494965253,3.0,34.0,4
2023-09-29 08:37:51,2.738710193024176,-1.499845,18.24069356510885,3.0,35.0,0
2023-09-29 08:37:52,2.6794006940427924,-1.499966,18.297319967980624,3.0,35.0,0
2023-09-29 08:37:53,2.610069401912562,-1.499917,18.035267310899336,3.0,35.0,0
2023-09-29 08:37:54,2.610069401912562,-1.499917,18.035267310899336,3.0,35.0,1
2023-09-29 08:37:55,2.521680269953288,-1.499893,18.230074066770605,3.0,35.0,1
2023-09-29 08:37:56,2.4142333322254133,-1.499917,18.2265340898298,3.0,35.0,2
2023-09-29 08:37:57,2.284114208442606,-1.499933,18.445877604742524,3.0,35.0,2
2023-09-29 08:37:58,2.133294448534634,-1.499845,18.272548175773057,3.0,35.0,2
2023-09-29 08:37:59,2.133294448534634,-1.499845,18.272548175773057,3.0,35.0,3
2023-09-29 08:38:00,1.9757388721623936,-1.499941,18.661420583437668,3.0,35.0,3
2023-09-29 08:38:01,1.817690555459444,-1.499893,18.732034993318752,3.0,35.0,4
2023-09-29 08:38:02,1.651756383576012,-1.499925,18.58371332620818,3.0,35.0,4
2023-09-22 13:08:43,2.482414483776929,-1.499869,17.314270832540267,3.0,43.0,0
